wordID,word,count
7910,zależności,3
7911,odebrała,3
7912,samochodowych,3
7913,zdążymy,3
7914,napełnij,3
7915,miasteczku,3
7916,płuc,3
7917,wierzymy,3
7918,liczyłem,3
7919,treści,3
7920,rozpoczęła,3
7921,ściął,3
7922,uczciwym,3
7923,szanuje,3
7924,dowiedzieliśmy,3
7925,czarna,3
7926,żegnając,3
7927,zielono,3
7928,oparzyłem,3
7929,wrzuć,3
7930,mocne,3
7931,ściąć,3
7932,niezmiernie,3
7933,źródeł,3
7934,pływał,3
7935,wdzięczność,3
7936,chwila,3
7937,brzoskwinie,3
7938,droższy,3
7939,jaw,3
7940,staw,3
7941,miliardów,3
7942,wykorzystał,3
7943,chorób,3
7944,nędzy,3
7945,zamka,3
7946,wygraną,3
7947,zaakceptuje,3
7948,powiesił,3
7949,kary,3
7950,kotu,3
7951,kandydata,3
7952,niosła,3
7953,pięter,3
7954,zrozumienie,3
7955,tlen,3
7956,wypowiedź,3
7957,najstarszym,3
7958,żywcem,3
7959,65,3
7960,populacji,3
7961,blado,3
7962,zbił,3
7963,czują,3
7964,literaturze,3
7965,usłyszeli,3
7966,owce,3
7967,rządów,3
7968,udała,3
7969,pomieszczenie,3
7970,typowe,3
7971,ogniska,3
7972,waniliowe,3
7973,powienieneś,3
7974,kiepskim,3
7975,najwyżej,3
7976,piątego,3
7977,udawała,3
7978,szkołą,3
7979,romantyczny,3
7980,opis,3
7981,and,3
7982,przywykł,3
7983,losowi,3
7984,fanów,3
7985,ucieszyłem,3
7986,ubiegał,3
7987,prawdziwi,3
7988,pożyczkę,3
7989,wszelki,3
7990,igrzyska,3
7991,olimpijskie,3
7992,drabinę,3
7993,natomiast,3
7994,zaproponowano,3
7995,bierzmy,3
7996,sklepach,3
7997,wiedzy,3
7998,słuchając,3
7999,tajemnicze,3
8000,lipcu,3
8001,kontekstu,3
8002,mapie,3
8003,wybuchł,3
8004,wylądować,3
8005,zagrała,3
8006,prom,3
8007,siódmym,3
8008,kostki,3
8009,pasta,3
8010,papugę,3
8011,śnieżycy,3
8012,pańskiego,3
8013,sumę,3
8014,zysku,3
8015,geniusz,3
8016,ni,3
8017,ćwiczenie,3
8018,konkursie,3
8019,zmierzyłem,3
8020,sprawiedliwości,3
8021,miłosny,3
8022,obejrzyj,3
8023,baseballistą,3
8024,siedzisz,3
8025,dochodzi,3
8026,stosunki,3
8027,mężczyznami,3
8028,wyobraź,3
8029,2100,3
8030,oskarżyła,3
8031,odnieść,3
8032,wołowinę,3
8033,widoku,3
8034,zmęczoną,3
8035,niezłym,3
8036,kilkoma,3
8037,błędami,3
8038,znaczek,3
8039,interesów,3
8040,możliwie,3
8041,wybuchnęli,3
8042,zamiłowanie,3
8043,zaoferować,3
8044,głęboka,3
8045,wysłuchaj,3
8046,przyjęty,3
8047,popularności,3
8048,angeles,3
8049,duzi,3
8050,gracze,3
8051,jackiem,3
8052,podłym,3
8053,osiągnęliśmy,3
8054,gruba,3
8055,sexy,3
8056,zarabianie,3
8057,przekonywać,3
8058,ciepła,3
8059,ciemnej,3
8060,piłkarska,3
8061,zawodników,3
8062,rękawiczek,3
8063,starość,3
8064,lekarką,3
8065,niezłą,3
8066,otworzy,3
8067,którędy,3
8068,skrzypkiem,3
8069,nieprzyjemne,3
8070,830,3
8071,niską,3
8072,przyprawia,3
8073,fantazji,3
8074,komplement,3
8075,suknię,3
8076,pogardzają,3
8077,wyprasować,3
8078,szwajcarię,3
8079,jean,3
8080,krople,3
8081,popełniamy,3
8082,powiedzenie,3
8083,wyobrażam,3
8084,kamieniami,3
8085,wskoczył,3
8086,interesująco,3
8087,1939,3
8088,długich,3
8089,kłótnię,3
8090,owczego,3
8091,wybuchnęła,3
8092,oparta,3
8093,rzut,3
8094,ściszyć,3
8095,szaleństwa,3
8096,zdobyłem,3
8097,zarezerwowane,3
8098,zajmują,3
8099,zamiarem,3
8100,wstąpił,3
8101,praw,3
8102,zmierzyła,3
8103,członkowie,3
8104,konferencyjnej,3
8105,swemu,3
8106,popełni,3
8107,chroni,3
8108,zorientowałem,3
8109,sztuczka,3
8110,mundurek,3
8111,średnie,3
8112,keiko,3
8113,tabletkę,3
8114,więzienie,3
8115,trudniejszy,3
8116,niełatwe,3
8117,bankiera,3
8118,grudzień,3
8119,konstytucję,3
8120,bieganie,3
8121,chodząc,3
8122,ciocię,3
8123,widziana,3
8124,wyspa,3
8125,przypomnienie,3
8126,wysiadłem,3
8127,talerze,3
8128,plastiku,3
8129,robione,3
8130,krawędzi,3
8131,krzeseł,3
8132,yamada,3
8133,oglądanie,3
8134,pobrać,3
8135,alfabetu,3
8136,wyjątków,3
8137,kable,3
8138,włącz,3
8139,telegram,3
8140,zamówienia,3
8141,rewolucję,3
8142,wynaleziony,3
8143,zwymiotowałem,3
8144,wysyłam,3
8145,kalifornii,3
8146,pacjentowi,3
8147,uciekają,3
8148,burzą,3
8149,wesoło,3
8150,biorą,3
8151,kawiarnia,3
8152,rozlanym,3
8153,zadawał,3
8154,kurtyna,3
8155,zgasło,3
8156,znoszą,3
8157,francuzem,3
8158,90,3
8159,brytyjskim,3
8160,genialny,3
8161,weganką,3
8162,połączenie,3
8163,rosjanie,3
8164,wyszłaś,3
8165,czarno,3
8166,niejaki,3
8167,internetowych,3
8168,pączków,3
8169,przesiadywać,3
8170,niemożliwego,3
8171,podpalił,3
8172,ukrywam,3
8173,internetowa,3
8174,makijaż,3
8175,wąsa,3
8176,juanów,3
8177,zachowała,3
8178,nerwów,3
8179,perły,3
8180,światowego,3
8181,recenzje,3
8182,nieprzetłumaczalne,3
8183,gniew,3
8184,phoenix,3
8185,arizony,3
8186,najważniejszą,3
8187,szczęśliwszy,3
8188,jeździłem,3
8189,skarpety,3
8190,krawata,3
8191,zaszła,3
8192,oh,3
8193,rozglądam,3
8194,haddad,3
8195,rozwiedzeni,3
8196,autostrada,3
8197,fizycznie,3
8198,interesujący,3
8199,rozpoczyna,3
8200,indonezji,3
8201,pięknych,3
8202,funduszy,3
8203,wenecja,3
8204,białej,3
8205,słuchanie,3
8206,zakochała,3
8207,zbierają,3
8208,arbuza,3
8209,zamówiła,3
8210,świetle,3
8211,piosenkarz,3
8212,kwadrans,3
8213,pierze,3
8214,budzisz,3
8215,handel,3
8216,naruszył,3
8217,równych,3
8218,tereny,3
8219,spodziewamy,3
8220,niedostępny,3
8221,ufamy,3
8222,plus,3
8223,porównaj,3
8224,obiecałem,3
8225,rocznie,3
8226,zamenhof,3
8227,sztucznych,3
8228,interlingua,3
8229,ono,3
8230,pomidory,3
8231,łazarz,3
8232,podam,3
8233,robiłbym,3
8234,olbrzymi,3
8235,wzlotów,3
8236,upadków,3
8237,prawdziwych,3
8238,spieszy,3
8239,zniszczony,3
8240,bliska,3
8241,przywykła,3
8242,śmieję,3
8243,zazdrości,3
8244,miecza,3
8245,pytałem,3
8246,cukierki,3
8247,przypadkowe,3
8248,biegle,3
8249,kredytowe,3
8250,zapamiętaj,3
8251,aspiryny,3
8252,przekracza,3
8253,narodem,3
8254,możliwa,3
8255,myszą,3
8256,szachów,3
8257,jeździsz,3
8258,bałwana,3
8259,szarlotkę,3
8260,homoseksualistą,3
8261,przekonani,3
8262,podróżowania,3
8263,pustynię,3
8264,ufają,3
8265,nazwa,3
8266,pamiątkami,3
8267,opiekowała,3
8268,3000,3
8269,słynnego,3
8270,wygranej,3
8271,wzgórze,3
8272,sile,3
8273,meczu,3
8274,przywitaj,3
8275,sophie,3
8276,przeprowadziła,3
8277,umysł,3
8278,świeżym,3
8279,wstępne,3
8280,budowie,3
8281,przerażająco,3
8282,szekspira,3
8283,zostawia,3
8284,talerzu,3
8285,produkty,3
8286,synu,3
8287,życzysz,3
8288,stanowczo,3
8289,rękopis,3
8290,odpoczywać,3
8291,siedemnastu,3
8292,śmiejesz,3
8293,odrobić,3
8294,chwilach,3
8295,przyjaciołach,3
8296,czterdziestki,3
8297,marchewek,3
8298,konferencję,3
8299,dłuższe,3
8300,wyścigu,3
8301,podstawowe,3
8302,trzymane,3
8303,wspólny,3
8304,nakaz,3
8305,odwołał,3
8306,niepalących,3
8307,nakryj,3
8308,naturę,3
8309,wzrokiem,3
8310,piasku,3
8311,ufaj,3
8312,aukcji,3
8313,zastrzelę,3
8314,policz,3
8315,opowiadała,3
8316,przeniesiony,3
8317,wspiąłem,3
8318,zniszczona,3
8319,jaskinia,3
8320,włoskim,3
8321,chorobie,3
8322,abraham,3
8323,zjedzeniu,3
8324,jowisz,3
8325,irytujące,3
8326,przeciwnie,3
8327,składników,3
8328,matematycy,3
8329,decyzje,3
8330,obcinać,3
8331,paznokci,3
8332,przesuń,3
8333,naukowcem,3
8334,metry,3
8335,zatrzymam,3
8336,odjazdu,3
8337,niewłaściwym,3
8338,blondynem,3
8339,wybrali,3
8340,siostrzenica,3
8341,wymiary,3
8342,120,3
8343,hamleta,3
8344,trzeci,3
8345,konferencji,3
8346,jedne,3
8347,papież,3
8348,podstawy,3
8349,jadalni,3
8350,pożarem,3
8351,wymagane,3
8352,pływałem,3
8353,tlenu,3
8354,opuściła,3
8355,pełny,3
8356,sprzedasz,3
8357,zakładać,3
8358,stosunek,3
8359,rozwiązuje,3
8360,niósł,3
8361,bejsbolowy,3
8362,międzynarodowym,3
8363,oczekuj,3
8364,nynorsk,3
8365,filozofia,3
8366,opiera,3
8367,śmiałem,3
8368,radiu,3
8369,zapłaciła,3
8370,gwiazdach,3
8371,zębami,3
8372,spóźnij,3
8373,xix,3
8374,przyjrzyj,3
8375,wspominając,3
8376,przeciął,3
8377,szybę,3
8378,energia,3
8379,obfituje,3
8380,zwariowałeś,3
8381,sprzeciw,3
8382,mediolanie,3
8383,chmur,3
8384,bezpłatne,3
8385,wyspy,3
8386,płonącego,3
8387,misia,3
8388,świadka,3
8389,video,3
8390,głosowanie,3
8391,imperium,3
8392,kato,3
8393,kod,3
8394,przebiegł,3
8395,kamienia,3
8396,tle,3
8397,dumę,3
8398,przypominać,3
8399,straci,3
8400,ważność,3
8401,otoczony,3
8402,gotowaniem,3
8403,przeciwna,3
8404,paleniu,3
8405,umowie,3
8406,przeciwni,3
8407,wietrze,3
8408,cathy,3
8409,pas,3
8410,szaleję,3
8411,zarabiasz,3
8412,wuja,3
8413,koni,3
8414,szeroka,3
8415,przypomniał,3
8416,paszportu,3
8417,wycelował,3
8418,powstał,3
8419,szkół,3
8420,zaopiekować,3
8421,okropnym,3
8422,lady,3
8423,dziewczynkę,3
8424,spóźniasz,3
8425,łzami,3
8426,pożyczysz,3
8427,irytować,3
8428,przestawała,3
8429,wypalił,3
8430,sprzeciwiał,3
8431,wzniósł,3
8432,norm,3
8433,śledź,3
8434,wynoś,3
8435,przestaje,3
8436,rozejrzyj,3
8437,gorzko,3
8438,przybyła,3
8439,wspiął,3
8440,łacinie,3
8441,babcię,3
8442,klamkę,3
8443,zebraniu,3
8444,monety,3
8445,nadjeżdża,3
8446,zabawki,3
8447,zamrożone,3
8448,wojenny,3
8449,dogonię,3
8450,awansował,3
8451,artykułu,3
8452,europejczycy,3
8453,fred,3
8454,majtki,3
8455,przyjęła,3
8456,jamesa,3
8457,współpracę,3
8458,przegrałem,3
8459,głupiec,3
8460,jazdę,3
8461,patrzyła,3
8462,sercem,3
8463,sądu,3
8464,niemieckim,3
8465,chłopakami,3
8466,wysłała,3
8467,poślizgnął,3
8468,banana,3
8469,łapię,3
8470,ciche,3
8471,zapałkę,3
8472,automatycznie,3
8473,awans,3
8474,szalone,3
8475,stajesz,3
8476,wprost,3
8477,wyleczył,3
8478,cytuje,3
8479,chodziliśmy,3
8480,radą,3
8481,przyłączyć,3
8482,kurczak,3
8483,zatrzymajmy,3
8484,głosowałem,3
8485,semestr,3
8486,wyruszyć,3
8487,chrystus,3
8488,ładują,3
8489,ropę,3
8490,powieś,3
8491,uczelni,3
8492,skarpetce,3
8493,pochodzenie,3
8494,doktorat,3
8495,literatury,3
8496,geografię,3
8497,zmierzchu,3
8498,wziąść,3
8499,powtórz,3
8500,spotkasz,3
8501,odwiedził,3
8502,przyszłaś,3
8503,ekonomię,3
8504,koledżu,3
8505,czystości,3
8506,sugestie,3
8507,szpitale,3
8508,potknąłem,3
8509,kontrolować,3
8510,odpoczynek,3
8511,spełniło,3
8512,europa,3
8513,proś,3
8514,odwiedzi,3
8515,należysz,3
8516,opiekował,3
8517,egzaminy,3
8518,wróżki,3
8519,oczekiwano,3
8520,słysząc,3
8521,wychodź,3
8522,wyrzucaj,3
8523,magazynu,3
8524,szło,3
8525,planem,3
8526,richard,3
8527,europejskiej,3
8528,jakże,3
8529,niemożliwym,3
8530,zastanawiasz,3
8531,niepoprawny,3
8532,pracując,3
8533,przepisów,3
8534,latający,3
8535,opuściłem,3
8536,leżą,3
8537,roślina,3
8538,pogratulowali,3
8539,czerwono,3
8540,niesie,3
8541,poczty,3
8542,zera,3
8543,śnie,3
8544,zastrzyk,3
8545,powódź,3
8546,szkód,3
8547,czytaniem,3
8548,chęci,3
8549,lekarzami,3
8550,gramatycznie,3
8551,uwagami,3
8552,przeciwnikiem,3
8553,eksportu,3
8554,white,3
8555,skaleczył,3
8556,róży,3
8557,presją,3
8558,ręka,3
8559,hałasuj,3
8560,samolubny,3
8561,rozważmy,3
8562,stoisz,3
8563,przyjrzysz,3
8564,robotem,3
8565,dojście,3
8566,irytujący,3
8567,uczniom,3
8568,noszenie,3
8569,nieznana,3
8570,wzrosły,3
8571,podzieliliśmy,3
8572,cieszą,3
8573,pianistką,3
8574,dało,3
8575,16,3
8576,wpuść,3
8577,benjamin,3
8578,wstydzić,3
8579,kurtka,3
8580,pragnę,3
8581,bratanice,3
8582,siostrzenice,3
8583,szczur,3
8584,kończymy,3
8585,lekka,3
8586,zbudowałem,3
8587,centów,3
8588,carl,3
8589,mylić,3
8590,użądliła,3
8591,flagę,3
8592,zabawkę,3
8593,znała,3
8594,płacisz,3
8595,sprząta,3
8596,zbierał,3
8597,podjęli,3
8598,molly,3
8599,szampana,3
8600,pojawiły,3
8601,komary,3
8602,zainteresowana,3
8603,towarzystwie,3
8604,układu,3
8605,emi,3
8606,podają,3
8607,ścisz,3
8608,skłamać,3
8609,użytku,3
8610,prywatnego,3
8611,dbać,3
8612,linia,3
8613,prywatne,3
8614,potrącił,3
8615,skoczyła,3
8616,dostajesz,3
8617,prosi,3
8618,nara,3
8619,komórki,3
8620,europejska,3
8621,szczupły,3
8622,chudy,3
8623,dozwolone,3
8624,zdrowa,3
8625,kocami,3
8626,ruiny,3
8627,wymiotować,3
8628,opóźniony,3
8629,serbii,3
8630,zakład,3
8631,ostrożnym,3
8632,spodziewaliśmy,3
8633,przysłowie,3
8634,samolubna,3
8635,czuła,3
8636,stawać,3
8637,zwyczajów,3
8638,wymiany,3
8639,ramach,3
8640,stanami,3
8641,umierał,3
8642,założonymi,3
8643,pozwolisz,3
8644,usuń,3
8645,potrafiłbym,3
8646,głupota,3
8647,przykryta,3
8648,przyglądać,3
8649,twojemu,3
8650,senator,3
8651,wydarzenia,3
8652,obdarzyła,3
8653,stają,3
8654,zaręczyny,3
8655,programie,3
8656,odnoszę,3
8657,uczyniłeś,3
8658,odważnym,3
8659,powiedzie,3
8660,ołówków,3
8661,ściemni,3
8662,kolejkę,3
8663,przeciwnym,3
8664,linę,3
8665,ewolucji,3
8666,faktami,3
8667,myć,3
8668,kretynem,3
8669,lekcja,3
8670,zabijaj,3
8671,kiosku,3
8672,zagrasz,3
8673,krwią,3
8674,udałoby,3
8675,poprzednią,3
8676,spadek,3
8677,miękki,3
8678,odłożę,3
8679,gadaj,3
8680,tenisie,3
8681,dno,3
8682,opublikowała,3
8683,opowiadać,3
8684,bezużyteczny,3
8685,skończymy,3
8686,żywej,3
8687,niezbędny,3
8688,przedmieściach,3
8689,postaci,3
8690,najdłuższy,3
8691,wszechświata,3
8692,maca,3
8693,95,3
8694,istniał,3
8695,posłuchałem,3
8696,punkt,3
8697,kanał,3
8698,żartowałem,3
8699,koreańskiego,3
8700,lustrem,3
8701,zechce,3
8702,holu,3
8703,rolnik,3
8704,umyłeś,3
8705,całych,3
8706,dziewiątą,3
8707,wytrzymania,3
8708,zdjęła,3
8709,barman,3
8710,marnie,3
8711,dana,3
8712,pkb,3
8713,współpracować,3
8714,warszawie,3
8715,parkowanie,3
8716,zamieszki,3
8717,trwają,3
8718,zapanował,3
8719,tendencję,3
8720,posłuchajcie,3
8721,kuzyna,3
8722,akademiku,3
8723,zniszczone,3
8724,kupują,3
8725,poduszka,3
8726,odpocznij,3
8727,złodzieje,3
8728,mieści,3
8729,najpopularniejsze,3
8730,stłukł,3
8731,mordercą,3
8732,potwierdził,3
8733,przypominają,3
8734,przyszłą,3
8735,zegarka,3
8736,nitki,3
8737,dalszy,3
8738,przepracowany,3
8739,dziewczynek,3
8740,korek,3
8741,opłaca,3
8742,etapie,3
8743,zobaczą,3
8744,osobistego,3
8745,bratu,3
8746,obrażenia,3
8747,plac,3
8748,wzejdzie,3
8749,podekscytowani,3
8750,opłata,3
8751,depresję,3
8752,world,3
8753,zdałeś,3
8754,„kto,3
8755,smitha,3
8756,oparty,3
8757,pomyśle,3
8758,zadowoli,3
8759,kopać,3
8760,ciekawości,3
8761,intensywnego,3
8762,pocieszyć,3
8763,zmartwiony,3
8764,przyjazny,3
8765,ręcznikiem,3
8766,jedliśmy,3
8767,bloku,3
8768,gwiazdkę,3
8769,idealną,3
8770,dotarcie,3
8771,martwią,3
8772,krokodyla,3
8773,ciocia,3
8774,1955,3
8775,społecznych,3
8776,rodzi,3
8777,przegapiłem,3
8778,palił,3
8779,flecie,3
8780,fundusze,3
8781,zadziwiające,3
8782,poinformowałem,3
8783,tohoku,3
8784,wysokość,3
8785,sparaliżowany,3
8786,zaczerwienione,3
8787,cnotą,3
8788,luki,3
8789,grecki,3
8790,islam,3
8791,tożsamość,3
8792,premierem,3
8793,znajomymi,3
8794,zawiedziona,3
8795,przemoczony,3
8796,skończyli,3
8797,nagła,3
8798,bezpieczniej,3
8799,tańszego,3
8800,młodu,3
8801,stanowiska,3
8802,przepada,3
8803,środowisko,3
8804,samobójstwa,3
8805,roczny,3
8806,obietnica,3
8807,ćwicz,3
8808,mieszać,3
8809,dowiedziała,3
8810,testów,3
8811,rzeczach,3
8812,siłownię,3
8813,700,3
8814,politycznych,3
8815,artystką,3
8816,bogatego,3
8817,końcem,3
8818,sofa,3
8819,walczą,3
8820,dobie,3
8821,głosować,3
8822,przejściu,3
8823,naukowe,3
8824,szwedzku,3
8825,ogromnego,3
8826,żałujemy,3
8827,wyjechała,3
8828,popełniam,3
8829,dbam,3
8830,badaniem,3
8831,odniesieniu,3
8832,objawy,3
8833,depresji,3
8834,urodziło,3
8835,pozwalam,3
8836,karmił,3
8837,surowy,3
8838,zdumiony,3
8839,słabi,3
8840,wynajęcia,3
8841,maniakiem,3
8842,gubi,3
8843,brytyjczycy,3
8844,zdany,3
8845,porażka,3
8846,głupią,3
8847,amatora,3
8848,słaba,3
8849,brunetką,3
8850,lidia,3
8851,felicji,3
8852,warszawa,3
8853,groził,3
8854,stanowią,3
8855,timuçin,3
8856,przepiękna,3
8857,fajnego,3
8858,faceta,3
8859,malezji,3
8860,ujawnił,3
8861,uznał,3
8862,zainteresowania,3
8863,brokuły,3
8864,muzea,3
8865,zdrowotne,3
8866,utopił,3
8867,mln,3
8868,ręcznie,3
8869,parterze,3
8870,występuje,3
8871,istnienia,3
8872,czarownice,3
8873,kawałka,3
8874,ukrainie,3
8875,pomidorów,3
8876,niezawodny,3
8877,trujące,3
8878,wódka,3
8879,torbą,3
8880,traktuje,3
8881,przetłumaczone,3
8882,przyzwyczaić,3
8883,kongres,3
8884,odbija,3
8885,zginęła,3
8886,zaangażować,3
8887,rozwieść,3
8888,skrócie,3
8889,spieszysz,3
8890,pogłoski,3
8891,uwielbiałem,3
8892,warcaby,3
8893,genetycznie,3
8894,komukolwiek,3
8895,podwieźć,3
8896,wersji,3
8897,mundurze,3
8898,posiadania,3
8899,budź,3
8900,klimatyzacji,3
8901,jedli,3
8902,niemiły,3
8903,posmak,3
8904,użytkowników,3
8905,poinformowano,3
8906,nut,3
8907,lista,3
8908,potoczyły,3
8909,plamy,3
8910,chodziłeś,3
8911,udany,3
8912,spodobała,3
8913,knajpę,3
8914,rozgryźć,3
8915,odwiedziłeś,3
8916,wchodzisz,3
8917,grupach,3
8918,opieki,3
8919,poddaję,3
8920,rodowitego,3
8921,niespokojny,3
8922,przygotowanie,3
8923,zawiodę,3
8924,niełatwo,3
8925,odkładać,3
8926,zadań,3
8927,domowych,3
8928,wieloryby,3
8929,zebrać,3
8930,rewizji,3
8931,dojdzie,3
8932,zdaję,3
8933,taksówki,3
8934,znosić,3
8935,sprzątaniu,3
8936,motocykl,3
8937,jakąkolwiek,3
8938,filmach,3
8939,odwiedzili,3
8940,wersja,3
8941,czternaście,3
8942,krzywdę,3
8943,włączać,3
8944,świateł,3
8945,podzielić,3
8946,tortu,3
8947,youtube,3
8948,zainstalować,3
8949,jadła,3
8950,brałeś,3
8951,zależało,3
8952,boską,3
8953,tytuł,3
8954,przyjadę,3
8955,dostarczę,3
8956,bólem,3
8957,współlokatorem,3
8958,przyzwyczajeń,3
8959,marny,3
8960,potajemnie,3
8961,zjadłbym,3
8962,kłótni,3
8963,młodszego,3
8964,polubił,3
8965,któż,3
8966,hamburgerów,3
8967,bar,3
8968,młodziej,3
8969,zdążysz,3
8970,odrobiną,3
8971,buenos,3
8972,aires,3
8973,faktem,3
8974,ceremonia,3
8975,trzema,3
8976,28,3
8977,d,3
8978,zabierają,3
8979,samoloty,3
8980,oglądaj,3
8981,sytuacjach,3
8982,niemoralne,3
8983,żółta,3
8984,pobiegliśmy,3
8985,złem,3
8986,wieprzowiny,3
8987,surowych,3
8988,jadły,3
8989,skażone,3
8990,zostaniemy,3
8991,kończą,3
8992,deszczowa,3
8993,przechodzi,3
8994,techniczny,3
8995,zawód,3
8996,portugalskiego,3
8997,miasteczko,3
8998,zyski,3
8999,uderzyć,3
9000,najbliższym,3
9001,negatywny,3
9002,znajomości,3
9003,zdradzę,3
9004,czeski,3
9005,wersję,3
9006,posłuchajmy,3
9007,orzechowym,3
9008,trzęsieniem,3
9009,osiągać,3
9010,sposobów,3
9011,użyłem,3
9012,przejmować,3
9013,silniejsza,3
9014,oczekują,3
9015,dania,3
9016,wychowała,3
9017,lotu,3
9018,dożywocie,3
9019,pospać,3
9020,posiedzieć,3
9021,robiliście,3
9022,zabójstwo,3
9023,niesłychanie,3
9024,wojną,3
9025,specjalizuje,3
9026,skorzystałem,3
9027,odsetek,3
9028,supermarket,3
9029,zaniepokojony,3
9030,islandii,3
9031,energię,3
9032,wyczerpała,3
9033,opowiedziała,3
9034,uwierzę,3
9035,chirurg,3
9036,wyrostka,3
9037,robaczkowego,3
9038,zniszcz,3
9039,sny,3
9040,świadoma,3
9041,forda,3
9042,pogrzebie,3
9043,przynosić,3
9044,windą,3
9045,księgarnia,3
9046,zapobiegać,3
9047,ramiona,3
9048,piekarnia,3
9049,skłamałeś,3
9050,podobnie,3
9051,sayoko,3
9052,kolegi,3
9053,oddałem,3
9054,minuta,3
9055,słyszymy,3
9056,charakterze,3
9057,uratowałeś,3
9058,dupę,3
9059,automatu,3
9060,strój,3
9061,wpuścić,3
9062,dorastał,3
9063,pozostał,3
9064,nawyków,3
9065,prysznicem,3
9066,anna,3
9067,wolałabym,3
9068,kwaśny,3
9069,okazuje,3
9070,metalu,3
9071,największa,3
9072,uciekać,3
9073,terenie,3
9074,naprawię,3
9075,zamkniętymi,3
9076,użyteczne,3
9077,studni,3
9078,mangi,3
9079,2200,3
9080,przychodzisz,3
9081,stolica,3
9082,wyłączyłem,3
9083,kieszenie,3
9084,zaśpiewał,3
9085,przekleństwo,3
9086,chlebem,3
9087,parasolki,3
9088,dodaje,3
9089,krytycznym,3
9090,złamałem,3
9091,otworzą,3
9092,zbliż,3
9093,wytarł,3
9094,piór,3
9095,nieśmiałym,3
9096,odpierdol,3
9097,pierdol,3
9098,posprzątałeś,3
9099,plotek,3
9100,trolla,3
9101,spadnie,3
9102,litość,3
9103,sugeruję,3
9104,wróciliśmy,3
9105,obcokrajowcy,3
9106,wełny,3
9107,zbliżają,3
9108,wychodzą,3
9109,teorii,3
9110,błędnie,3
9111,kolejowej,3
9112,słodkości,3
9113,delikatnie,3
9114,najpiękniejszych,3
9115,wywrócił,3
9116,hiszpańskiej,3
9117,przejdzie,3
9118,dba,3
9119,cytat,3
9120,świętujemy,3
9121,tatoeby,3
9122,skłamała,3
9123,ubierają,3
9124,znanych,3
9125,nauczenia,3
9126,silnego,3
9127,zorganizować,3
9128,sprawiają,3
9129,przeszła,3
9130,kres,3
9131,znakiem,3
9132,piżamę,3
9133,nadciąga,3
9134,wódkę,3
9135,fajnym,3
9136,pójściem,3
9137,plony,3
9138,dalszych,3
9139,nieodpowiedzialny,3
9140,zdasz,3
9141,teorią,3
9142,doradziła,3
9143,730,3
9144,łaskę,3
9145,ogrzewanie,3
9146,doskonałym,3
9147,wystarczających,3
9148,przetrwać,3
9149,przeczytasz,3
9150,wsiadłem,3
9151,okradziony,3
9152,myjesz,3
9153,brzydka,3
9154,myśliwy,3
9155,sezonu,3
9156,niegdyś,3
9157,bogate,3
9158,trzeźwy,3
9159,wyprać,3
9160,wystarczyło,3
9161,wymyślił,3
9162,zastąpić,3
9163,łóżek,3
9164,jowisza,3
9165,strażników,3
9166,bronią,3
9167,podjęcie,3
9168,niedalekiej,3
9169,kosmiczne,3
9170,ość,3
9171,utknęła,3
9172,gardle,3
9173,odbyły,3
9174,uprzejmie,3
9175,moglibyście,3
9176,dupie,3
9177,konfliktu,3
9178,wczorajszy,3
9179,ranni,3
9180,trzynastym,3
9181,cieszymy,3
9182,tenisową,3
9183,boisko,3
9184,ubrał,3
9185,wyjątek,3
9186,znalezienie,3
9187,poprosisz,3
9188,motyl,3
9189,toba,3
9190,rozwinął,3
9191,bluzki,3
9192,zastanowić,3
9193,stawia,3
9194,spędzi,3
9195,nazwy,3
9196,obrazki,3
9197,kliknij,3
9198,medycyny,3
9199,dilma,3
9200,najwyższym,3
9201,pozytywnie,3
9202,kominkiem,3
9203,tani,3
9204,trwały,3
9205,dowcipy,3
9206,oczekuje,3
9207,uszczęśliwić,3
9208,mylił,3
9209,kilogram,3
9210,pokazują,3
9211,negocjacje,3
9212,zwrotu,3
9213,zawarte,3
9214,nagłym,3
9215,zapamiętam,3
9216,pozostało,3
9217,gotuję,3
9218,przyzwyczajenie,3
9219,ładniejszy,3
9220,płacąc,3
9221,obwiniać,3
9222,kierownikiem,3
9223,horrorów,3
9224,wpływem,3
9225,dawniej,3
9226,napraw,3
9227,nieszczęśliwa,3
9228,wyjątki,3
9229,potężnym,3
9230,zapłacili,3
9231,przeciwieństwie,3
9232,zdecydowali,3
9233,zdradzał,3
9234,klientem,3
9235,podzielił,3
9236,cnn,3
9237,istotne,3
9238,rio,3
9239,wysoce,3
9240,ulicach,3
9241,byłym,3
9242,współpracy,3
9243,dzielił,3
9244,ubraniach,3
9245,tuziny,3
9246,niemożliwy,3
9247,przyzwyczaiłem,3
9248,mówieniu,3
9249,przygotowuję,3
9250,faktów,3
9251,szczególnego,3
9252,rozbić,3
9253,disco,3
9254,chętny,3
9255,zamożniejszy,3
9256,winogron,3
9257,planetach,3
9258,czyim,3
9259,naprawiłem,3
9260,nożyczkami,3
9261,osobie,3
9262,dużymi,3
9263,100000,3
9264,spadającą,3
9265,teatrem,3
9266,utalentowani,3
9267,stygnie,3
9268,madryt,3
9269,poradzę,3
9270,sekundy,3
9271,porządny,3
9272,śpiewaj,3
9273,palcami,3
9274,wspomina,3
9275,ubezpieczenia,3
9276,państwu,3
